word,rank,zipf,frequency,char_length,vowel_count,max_repeated_run,max_consonant_run,confusable_count,confusable_ratio,pronounceable,cl100k_tokens,o200k_tokens,shared_single_token,commonness_score,tokenizer_fit_score,readability_score,pronounceability_score,ambiguity_penalty,composite_score
nas,13778,3.53,0.0000033884415613920275,3,1,1,1,0,0,false,1,1,true,0.87,30,10,16,0,56.87
numb,13779,3.53,0.0000033884415613920275,4,1,1,2,0,0,true,2,2,false,0.86,10,24,22,0,56.86
omitted,13780,3.53,0.0000033884415613920275,7,3,2,2,2,0.29,true,2,2,false,0.86,10,24,22,0,56.86
originals,13781,3.53,0.0000033884415613920275,9,4,1,2,4,0.44,true,2,2,false,0.86,10,18,22,0,50.86
overlook,13782,3.53,0.0000033884415613920275,8,4,2,2,4,0.5,true,2,2,false,0.86,10,24,22,0,56.86
partnered,13783,3.53,0.0000033884415613920275,9,3,1,3,0,0,true,2,2,false,0.86,10,18,22,0,50.86
pastry,13784,3.53,0.0000033884415613920275,6,2,1,3,0,0,true,2,2,false,0.86,10,24,22,0,56.86
pawn,13785,3.53,0.0000033884415613920275,4,1,1,2,0,0,true,1,1,true,0.86,30,24,22,0,76.86
pediatric,13786,3.53,0.0000033884415613920275,9,4,1,2,2,0.22,true,2,2,false,0.86,10,18,22,0,50.86
persist,13787,3.53,0.0000033884415613920275,7,2,1,2,1,0.14,true,1,1,true,0.86,30,24,22,0,76.86
personalized,13788,3.53,0.0000033884415613920275,12,5,1,2,3,0.25,true,2,2,false,0.86,10,18,16,0,44.86
planner,13789,3.53,0.0000033884415613920275,7,2,2,2,1,0.14,true,2,1,false,0.86,14,24,22,0,60.86
plaster,13790,3.53,0.0000033884415613920275,7,2,1,2,1,0.14,true,2,2,false,0.86,10,24,22,0,56.86
playful,13791,3.53,0.0000033884415613920275,7,3,1,2,2,0.29,true,2,2,false,0.86,10,24,22,0,56.86
pleading,13792,3.53,0.0000033884415613920275,8,3,1,2,2,0.25,true,2,2,false,0.86,10,24,22,0,56.86
professions,13793,3.53,0.0000033884415613920275,11,4,2,2,3,0.27,true,2,2,false,0.86,10,18,16,0,44.86
quirky,13794,3.53,0.0000033884415613920275,6,3,1,2,1,0.17,true,2,2,false,0.86,10,24,22,0,56.86
quota,13795,3.53,0.0000033884415613920275,5,3,1,1,1,0.2,true,1,1,true,0.86,30,24,22,0,76.86
quran,13796,3.53,0.0000033884415613920275,5,2,1,1,0,0,true,2,2,false,0.86,10,24,22,0,56.86
randolph,13797,3.53,0.0000033884415613920275,8,2,1,3,2,0.25,true,2,2,false,0.86,10,24,22,0,56.86
rationale,13798,3.53,0.0000033884415613920275,9,5,1,1,3,0.33,true,2,2,false,0.86,10,18,22,0,50.86
reap,13799,3.53,0.0000033884415613920275,4,2,1,1,0,0,true,2,2,false,0.86,10,24,22,0,56.86
rebound,13800,3.53,0.0000033884415613920275,7,3,1,2,1,0.14,true,2,2,false,0.86,10,24,22,0,56.86
recess,13801,3.53,0.0000033884415613920275,6,2,2,2,0,0,true,2,2,false,0.86,10,24,22,0,56.86
redeem,13802,3.53,0.0000033884415613920275,6,3,2,1,0,0,true,2,2,false,0.86,10,24,22,0,56.86
reformation,13803,3.53,0.0000033884415613920275,11,5,1,2,3,0.27,true,2,2,false,0.86,10,18,16,0,44.86
regimes,13804,3.53,0.0000033884415613920275,7,3,1,1,1,0.14,true,2,2,false,0.86,10,24,22,0,56.86
replacements,13805,3.53,0.0000033884415613920275,12,4,1,3,1,0.08,true,2,2,false,0.86,10,18,16,0,44.86
residue,13806,3.53,0.0000033884415613920275,7,4,1,1,1,0.14,true,2,2,false,0.85,10,24,22,0,56.85
robotics,13807,3.53,0.0000033884415613920275,8,3,1,2,3,0.38,true,2,2,false,0.85,10,24,22,0,56.85
rocked,13808,3.53,0.0000033884415613920275,6,2,1,2,1,0.17,true,2,2,false,0.85,10,24,22,0,56.85
runoff,13809,3.53,0.0000033884415613920275,6,2,2,2,1,0.17,true,2,2,false,0.85,10,24,22,0,56.85
rwanda,13810,3.53,0.0000033884415613920275,6,2,1,2,0,0,true,2,2,false,0.85,10,24,22,0,56.85
salsa,13811,3.53,0.0000033884415613920275,5,2,1,2,1,0.2,true,2,2,false,0.85,10,24,22,0,56.85
scanned,13812,3.53,0.0000033884415613920275,7,2,2,2,0,0,true,2,2,false,0.85,10,24,22,0,56.85
screenshots,13813,3.53,0.0000033884415613920275,11,3,2,3,1,0.09,true,2,2,false,0.85,10,18,16,0,44.85
semiconductor,13814,3.53,0.0000033884415613920275,13,5,1,2,3,0.23,false,2,2,false,0.85,10,10,16,0,36.85
sentimental,13815,3.53,0.0000033884415613920275,11,4,1,2,2,0.18,true,3,2,false,0.85,6,18,16,0,40.85
serbian,13816,3.53,0.0000033884415613920275,7,3,1,2,1,0.14,true,2,2,false,0.85,10,24,22,0,56.85
severed,13817,3.53,0.0000033884415613920275,7,3,1,1,0,0,true,3,3,false,0.85,2,24,22,0,48.85
shocks,13818,3.53,0.0000033884415613920275,6,1,1,3,1,0.17,true,2,2,false,0.85,10,24,22,0,56.85
simultaneous,13819,3.53,0.0000033884415613920275,12,6,1,2,3,0.25,true,3,3,false,0.85,2,18,16,0,36.85
slaughtered,13820,3.53,0.0000033884415613920275,11,4,1,3,1,0.09,true,3,3,false,0.85,2,18,16,0,36.85
snatch,13821,3.53,0.0000033884415613920275,6,1,1,3,0,0,true,2,2,false,0.85,10,24,22,0,56.85
sneakers,13822,3.53,0.0000033884415613920275,8,3,1,2,0,0,true,3,3,false,0.85,2,24,22,0,48.85
somali,13823,3.53,0.0000033884415613920275,6,3,1,1,3,0.5,true,2,2,false,0.85,10,24,22,0,56.85
spikes,13824,3.53,0.0000033884415613920275,6,2,1,2,1,0.17,true,2,2,false,0.85,10,24,22,0,56.85
spooky,13825,3.53,0.0000033884415613920275,6,3,2,2,2,0.33,true,2,2,false,0.85,10,24,22,0,56.85
squeezed,13826,3.53,0.0000033884415613920275,8,4,2,2,0,0,true,4,4,false,0.85,-6,24,22,0,40.85
staffing,13827,3.53,0.0000033884415613920275,8,2,2,2,1,0.13,true,2,2,false,0.85,10,24,22,0,56.85
stanton,13828,3.53,0.0000033884415613920275,7,2,1,2,1,0.14,true,2,2,false,0.85,10,24,22,0,56.85
stealth,13829,3.53,0.0000033884415613920275,7,2,1,3,1,0.14,true,2,2,false,0.85,10,24,22,0,56.85
strained,13830,3.53,0.0000033884415613920275,8,3,1,3,1,0.13,true,1,1,true,0.85,30,24,22,0,76.85
subscribed,13831,3.53,0.0000033884415613920275,10,3,1,4,1,0.1,true,2,2,false,0.85,10,18,22,0,50.85
subset,13832,3.53,0.0000033884415613920275,6,2,1,2,0,0,true,1,1,true,0.85,30,24,22,0,76.85
suspense,13833,3.53,0.0000033884415613920275,8,3,1,2,0,0,true,3,3,false,0.85,2,24,22,0,48.85
suzanne,13834,3.53,0.0000033884415613920275,7,3,2,2,0,0,true,3,3,false,0.84,2,24,22,0,48.84
swearing,13835,3.53,0.0000033884415613920275,8,3,1,2,1,0.13,true,2,2,false,0.84,10,24,22,0,56.84
swore,13836,3.53,0.0000033884415613920275,5,2,1,2,1,0.2,true,2,2,false,0.84,10,24,22,0,56.84
syntax,13837,3.53,0.0000033884415613920275,6,2,1,2,0,0,true,1,1,true,0.84,30,24,22,0,76.84
tad,13838,3.53,0.0000033884415613920275,3,1,1,1,0,0,false,2,2,false,0.84,10,10,16,0,36.84
tandem,13839,3.53,0.0000033884415613920275,6,2,1,2,0,0,true,3,3,false,0.84,2,24,22,0,48.84
tasked,13840,3.53,0.0000033884415613920275,6,2,1,2,0,0,true,2,2,false,0.84,10,24,22,0,56.84
tasmania,13841,3.53,0.0000033884415613920275,8,4,1,2,1,0.13,true,2,2,false,0.84,10,24,22,0,56.84
televised,13842,3.53,0.0000033884415613920275,9,4,1,1,2,0.22,true,2,2,false,0.84,10,18,22,0,50.84
tempered,13843,3.53,0.0000033884415613920275,8,3,1,2,0,0,true,2,2,false,0.84,10,24,22,0,56.84
tertiary,13844,3.53,0.0000033884415613920275,8,4,1,2,1,0.13,true,3,3,false,0.84,2,24,22,0,48.84
thyroid,13845,3.53,0.0000033884415613920275,7,3,1,2,2,0.29,true,2,2,false,0.84,10,24,22,0,56.84
tidy,13846,3.53,0.0000033884415613920275,4,2,1,1,1,0.25,true,2,2,false,0.84,10,24,22,0,56.84
timeless,13847,3.53,0.0000033884415613920275,8,3,2,2,2,0.25,true,2,2,false,0.84,10,24,22,0,56.84
tokens,13848,3.53,0.0000033884415613920275,6,2,1,2,1,0.17,true,1,1,true,0.84,30,24,22,0,76.84
uefa,13849,3.53,0.0000033884415613920275,4,3,1,1,0,0,true,2,2,false,0.84,10,24,22,0,56.84
unreliable,13850,3.53,0.0000033884415613920275,10,5,1,2,3,0.3,true,3,3,false,0.84,2,18,22,0,42.84
upbeat,13851,3.53,0.0000033884415613920275,6,3,1,2,0,0,true,2,2,false,0.84,10,24,22,0,56.84
usable,13852,3.53,0.0000033884415613920275,6,3,1,2,1,0.17,true,1,1,true,0.84,30,24,22,0,76.84
vanguard,13853,3.53,0.0000033884415613920275,8,3,1,2,0,0,true,2,2,false,0.84,10,24,22,0,56.84
vomit,13854,3.53,0.0000033884415613920275,5,2,1,1,2,0.4,true,2,2,false,0.84,10,24,22,-4,52.84
vulgar,13855,3.53,0.0000033884415613920275,6,2,1,2,1,0.17,true,3,3,false,0.84,2,24,22,0,48.84
waiver,13856,3.53,0.0000033884415613920275,6,3,1,1,1,0.17,true,2,2,false,0.84,10,24,22,0,56.84
walton,13857,3.53,0.0000033884415613920275,6,2,1,2,2,0.33,true,2,2,false,0.84,10,24,22,0,56.84
watershed,13858,3.53,0.0000033884415613920275,9,3,1,3,0,0,true,2,2,false,0.84,10,18,22,0,50.84
weave,13859,3.53,0.0000033884415613920275,5,3,1,1,0,0,true,2,2,false,0.84,10,24,22,0,56.84
wilkinson,13860,3.53,0.0000033884415613920275,9,3,1,2,4,0.44,true,2,2,false,0.84,10,18,22,0,50.84
wiring,13861,3.53,0.0000033884415613920275,6,2,1,2,2,0.33,true,2,2,false,0.84,10,24,22,0,56.84
yan,13862,3.53,0.0000033884415613920275,3,2,1,1,0,0,false,1,1,true,0.83,30,10,16,0,56.83
adrenaline,13863,3.52,0.0000033113112148259077,10,5,1,2,2,0.2,true,3,3,false,0.83,2,18,22,0,42.83
alexa,13864,3.52,0.0000033113112148259077,5,3,1,1,1,0.2,true,2,2,false,0.83,10,24,22,0,56.83
alleviate,13865,3.52,0.0000033113112148259077,9,5,2,2,3,0.33,true,3,3,false,0.83,2,18,22,0,42.83
amd,13866,3.52,0.0000033113112148259077,3,1,1,2,0,0,false,1,1,true,0.83,30,10,16,0,56.83
anarchy,13867,3.52,0.0000033113112148259077,7,3,1,3,0,0,true,2,2,false,0.83,10,24,22,0,56.83
ang,13868,3.52,0.0000033113112148259077,3,1,1,2,0,0,false,1,1,true,0.83,30,10,16,0,56.83
arent,13869,3.52,0.0000033113112148259077,5,2,1,2,0,0,true,1,2,false,0.83,14,24,22,0,60.83
ashore,13870,3.52,0.0000033113112148259077,6,3,1,2,1,0.17,true,2,2,false,0.83,10,24,22,0,56.83
aura,13871,3.52,0.0000033113112148259077,4,3,1,1,0,0,true,1,2,false,0.83,14,24,22,0,60.83
baden,13872,3.52,0.0000033113112148259077,5,2,1,1,0,0,true,2,1,false,0.83,14,24,22,0,60.83
ballroom,13873,3.52,0.0000033113112148259077,8,3,2,3,4,0.5,true,2,2,false,0.83,10,24,22,0,56.83
beginner,13874,3.52,0.0000033113112148259077,8,3,2,2,1,0.13,true,2,2,false,0.83,10,24,22,0,56.83
beginners,13875,3.52,0.0000033113112148259077,9,3,2,2,1,0.11,true,2,2,false,0.83,10,18,22,0,50.83
bermuda,13876,3.52,0.0000033113112148259077,7,3,1,2,0,0,true,3,3,false,0.83,2,24,22,0,48.83
bilingual,13877,3.52,0.0000033113112148259077,9,4,1,2,4,0.44,true,2,2,false,0.83,10,18,22,0,50.83
bombings,13878,3.52,0.0000033113112148259077,8,2,1,3,2,0.25,true,2,2,false,0.83,10,24,22,0,56.83
bonded,13879,3.52,0.0000033113112148259077,6,2,1,2,1,0.17,true,2,2,false,0.83,10,24,22,0,56.83
boosting,13880,3.52,0.0000033113112148259077,8,3,2,2,3,0.38,true,2,2,false,0.83,10,24,22,0,56.83
boyle,13881,3.52,0.0000033113112148259077,5,3,1,1,2,0.4,true,2,2,false,0.83,10,24,22,-4,52.83
brenda,13882,3.52,0.0000033113112148259077,6,2,1,2,0,0,true,3,2,false,0.83,6,24,22,0,52.83
brewers,13883,3.52,0.0000033113112148259077,7,2,1,2,0,0,true,2,2,false,0.83,10,24,22,0,56.83
briggs,13884,3.52,0.0000033113112148259077,6,1,2,3,1,0.17,true,2,2,false,0.83,10,24,22,0,56.83
buchanan,13885,3.52,0.0000033113112148259077,8,3,1,2,0,0,true,2,2,false,0.83,10,24,22,0,56.83
buckingham,13886,3.52,0.0000033113112148259077,10,3,1,3,1,0.1,true,3,2,false,0.83,6,18,22,0,46.83
bundles,13887,3.52,0.0000033113112148259077,7,2,1,3,1,0.14,true,1,2,false,0.83,14,24,22,0,60.83
calcutta,13888,3.52,0.0000033113112148259077,8,3,2,2,1,0.13,true,3,2,false,0.83,6,24,22,0,52.83
caleb,13889,3.52,0.0000033113112148259077,5,2,1,1,1,0.2,true,2,2,false,0.82,10,24,22,0,56.82
canopy,13890,3.52,0.0000033113112148259077,6,3,1,1,1,0.17,true,2,2,false,0.82,10,24,22,0,56.82
chennai,13891,3.52,0.0000033113112148259077,7,3,2,2,1,0.14,true,2,2,false,0.82,10,24,22,0,56.82
cherish,13892,3.52,0.0000033113112148259077,7,2,1,2,1,0.14,true,2,2,false,0.82,10,24,22,0,56.82
chuckle,13893,3.52,0.0000033113112148259077,7,2,1,3,1,0.14,true,2,2,false,0.82,10,24,22,0,56.82
civilized,13894,3.52,0.0000033113112148259077,9,4,1,1,4,0.44,true,2,2,false,0.82,10,18,22,0,50.82
comb,13895,3.52,0.0000033113112148259077,4,1,1,2,1,0.25,true,1,1,true,0.82,30,24,22,0,76.82
completes,13896,3.52,0.0000033113112148259077,9,3,1,3,2,0.22,true,3,3,false,0.82,2,18,22,0,42.82
complexes,13897,3.52,0.0000033113112148259077,9,3,1,3,2,0.22,true,2,2,false,0.82,10,18,22,0,50.82
conceal,13898,3.52,0.0000033113112148259077,7,3,1,2,2,0.29,true,3,2,false,0.82,6,24,22,0,52.82
condemnation,13899,3.52,0.0000033113112148259077,12,5,1,2,3,0.25,true,3,3,false,0.82,2,18,16,0,36.82
contemplating,13900,3.52,0.0000033113112148259077,13,4,1,3,3,0.23,false,3,3,false,0.82,2,10,16,0,28.82
cores,13901,3.52,0.0000033113112148259077,5,2,1,1,1,0.2,true,1,1,true,0.82,30,24,22,0,76.82
cruiser,13902,3.52,0.0000033113112148259077,7,3,1,2,1,0.14,true,3,3,false,0.82,2,24,22,0,48.82
cruising,13903,3.52,0.0000033113112148259077,8,3,1,2,2,0.25,true,3,3,false,0.82,2,24,22,0,48.82
curl,13904,3.52,0.0000033113112148259077,4,1,1,2,1,0.25,true,1,1,true,0.82,30,24,22,0,76.82
dams,13905,3.52,0.0000033113112148259077,4,1,1,2,0,0,true,2,2,false,0.82,10,24,22,0,56.82
dared,13906,3.52,0.0000033113112148259077,5,2,1,1,0,0,true,2,2,false,0.82,10,24,22,0,56.82
dart,13907,3.52,0.0000033113112148259077,4,1,1,2,0,0,true,1,1,true,0.82,30,24,22,0,76.82
defends,13908,3.52,0.0000033113112148259077,7,2,1,3,0,0,true,2,2,false,0.82,10,24,22,0,56.82
demolished,13909,3.52,0.0000033113112148259077,10,4,1,2,3,0.3,true,3,3,false,0.82,2,18,22,0,42.82
denim,13910,3.52,0.0000033113112148259077,5,2,1,1,1,0.2,true,2,2,false,0.82,10,24,22,0,56.82
dependency,13911,3.52,0.0000033113112148259077,10,4,1,2,0,0,true,1,1,true,0.82,30,18,22,0,70.82
detecting,13912,3.52,0.0000033113112148259077,9,3,1,2,1,0.11,true,2,2,false,0.82,10,18,22,0,50.82
dew,13913,3.52,0.0000033113112148259077,3,1,1,1,0,0,false,2,1,false,0.82,14,10,16,0,40.82
dickens,13914,3.52,0.0000033113112148259077,7,2,1,2,1,0.14,true,3,3,false,0.82,2,24,22,0,48.82
disable,13915,3.52,0.0000033113112148259077,7,3,1,2,2,0.29,true,1,1,true,0.82,30,24,22,0,76.82
disconnected,13916,3.52,0.0000033113112148259077,12,4,2,2,2,0.17,true,2,2,false,0.82,10,18,16,0,44.82
dishonest,13917,3.52,0.0000033113112148259077,9,3,1,2,2,0.22,true,2,3,false,0.81,6,18,22,0,46.81
dosage,13918,3.52,0.0000033113112148259077,6,3,1,1,1,0.17,true,2,2,false,0.81,10,24,22,0,56.81
doubtful,13919,3.52,0.0000033113112148259077,8,3,1,3,2,0.25,true,4,3,false,0.81,-2,24,22,0,44.81
dysfunction,13920,3.52,0.0000033113112148259077,11,4,1,3,2,0.18,true,3,3,false,0.81,2,18,16,0,36.81
ecosystems,13921,3.52,0.0000033113112148259077,10,4,1,2,1,0.1,true,3,2,false,0.81,6,18,22,0,46.81
encyclopedia,13922,3.52,0.0000033113112148259077,12,6,1,2,3,0.25,true,3,3,false,0.81,2,18,16,0,36.81
endowment,13923,3.52,0.0000033113112148259077,9,3,1,2,1,0.11,true,2,2,false,0.81,10,18,22,0,50.81
engraved,13924,3.52,0.0000033113112148259077,8,3,1,3,0,0,true,3,2,false,0.81,6,24,22,0,52.81
enrichment,13925,3.52,0.0000033113112148259077,10,3,1,3,1,0.1,true,3,2,false,0.81,6,18,22,0,46.81
erect,13926,3.52,0.0000033113112148259077,5,2,1,2,0,0,true,2,2,false,0.81,10,24,22,0,56.81
erection,13927,3.52,0.0000033113112148259077,8,4,1,2,2,0.25,true,2,2,false,0.81,10,24,22,0,56.81
eruption,13928,3.52,0.0000033113112148259077,8,4,1,2,2,0.25,true,3,2,false,0.81,6,24,22,0,52.81
examiner,13929,3.52,0.0000033113112148259077,8,4,1,1,1,0.13,true,2,2,false,0.81,10,24,22,0,56.81
exercised,13930,3.52,0.0000033113112148259077,9,4,1,2,1,0.11,true,3,3,false,0.81,2,18,22,0,42.81
exeter,13931,3.52,0.0000033113112148259077,6,3,1,1,0,0,true,2,2,false,0.81,10,24,22,0,56.81
expenditures,13932,3.52,0.0000033113112148259077,12,5,1,2,1,0.08,true,3,3,false,0.81,2,18,16,0,36.81
expires,13933,3.52,0.0000033113112148259077,7,3,1,2,1,0.14,true,1,1,true,0.81,30,24,22,0,76.81
fairfax,13934,3.52,0.0000033113112148259077,7,3,1,2,1,0.14,true,2,2,false,0.81,10,24,22,0,56.81
fam,13935,3.52,0.0000033113112148259077,3,1,1,1,0,0,false,2,1,false,0.81,14,10,16,0,40.81
fauna,13936,3.52,0.0000033113112148259077,5,3,1,1,0,0,true,2,2,false,0.81,10,24,22,0,56.81
feds,13937,3.52,0.0000033113112148259077,4,1,1,2,0,0,true,2,2,false,0.81,10,24,22,0,56.81
fidelity,13938,3.52,0.0000033113112148259077,8,4,1,1,3,0.38,true,2,2,false,0.81,10,24,22,0,56.81
finely,13939,3.52,0.0000033113112148259077,6,3,1,1,2,0.33,true,2,2,false,0.81,10,24,22,0,56.81
fischer,13940,3.52,0.0000033113112148259077,7,2,1,3,1,0.14,true,2,2,false,0.81,10,24,22,0,56.81
flirt,13941,3.52,0.0000033113112148259077,5,1,1,2,2,0.4,true,2,2,false,0.81,10,24,22,-4,52.81
fluent,13942,3.52,0.0000033113112148259077,6,2,1,2,1,0.17,true,2,2,false,0.81,10,24,22,0,56.81
flute,13943,3.52,0.0000033113112148259077,5,2,1,2,1,0.2,true,2,2,false,0.81,10,24,22,0,56.81
footprint,13944,3.52,0.0000033113112148259077,9,3,2,3,3,0.33,true,2,2,false,0.81,10,18,22,0,50.81
fore,13945,3.52,0.0000033113112148259077,4,2,1,1,1,0.25,true,1,1,true,0.8,30,24,22,0,76.8
forefront,13946,3.52,0.0000033113112148259077,9,3,1,2,2,0.22,true,2,2,false,0.8,10,18,22,0,50.8
formulated,13947,3.52,0.0000033113112148259077,10,4,1,2,2,0.2,true,2,2,false,0.8,10,18,22,0,50.8
freaked,13948,3.52,0.0000033113112148259077,7,3,1,2,0,0,true,3,3,false,0.8,2,24,22,0,48.8
freshwater,13949,3.52,0.0000033113112148259077,10,3,1,3,0,0,true,2,2,false,0.8,10,18,22,0,50.8
fyi,13950,3.52,0.0000033113112148259077,3,2,1,1,1,0.33,false,2,2,false,0.8,10,10,16,0,36.8
gareth,13951,3.52,0.0000033113112148259077,6,2,1,2,0,0,true,2,2,false,0.8,10,24,22,0,56.8
gotham,13952,3.52,0.0000033113112148259077,6,2,1,2,1,0.17,true,3,3,false,0.8,2,24,22,0,48.8
grouped,13953,3.52,0.0000033113112148259077,7,3,1,2,1,0.14,true,2,2,false,0.8,10,24,22,0,56.8
halted,13954,3.52,0.0000033113112148259077,6,2,1,2,1,0.17,true,2,2,false,0.8,10,24,22,0,56.8
harden,13955,3.52,0.0000033113112148259077,6,2,1,2,0,0,true,2,2,false,0.8,10,24,22,0,56.8
hardened,13956,3.52,0.0000033113112148259077,8,3,1,2,0,0,true,2,3,false,0.8,6,24,22,0,52.8
hateful,13957,3.52,0.0000033113112148259077,7,3,1,1,1,0.14,true,2,2,false,0.8,10,24,22,0,56.8
haunting,13958,3.52,0.0000033113112148259077,8,3,1,2,1,0.13,true,2,2,false,0.8,10,24,22,0,56.8
henri,13959,3.52,0.0000033113112148259077,5,2,1,2,1,0.2,true,2,2,false,0.8,10,24,22,0,56.8
hepatitis,13960,3.52,0.0000033113112148259077,9,4,1,1,2,0.22,true,3,3,false,0.8,2,18,22,0,42.8
honoring,13961,3.52,0.0000033113112148259077,8,3,1,2,3,0.38,true,2,2,false,0.8,10,24,22,0,56.8
horace,13962,3.52,0.0000033113112148259077,6,3,1,1,1,0.17,true,2,2,false,0.8,10,24,22,0,56.8
horrors,13963,3.52,0.0000033113112148259077,7,2,2,2,2,0.29,true,3,3,false,0.8,2,24,22,0,48.8
howe,13964,3.52,0.0000033113112148259077,4,2,1,1,1,0.25,true,2,2,false,0.8,10,24,22,0,56.8
huntington,13965,3.52,0.0000033113112148259077,10,3,1,3,2,0.2,true,3,3,false,0.8,2,18,22,0,42.8
ieee,13966,3.52,0.0000033113112148259077,4,4,3,0,1,0.25,true,1,2,false,0.8,14,18,22,0,54.8
inhabited,13967,3.52,0.0000033113112148259077,9,4,1,2,2,0.22,true,3,3,false,0.8,2,18,22,0,42.8
inherit,13968,3.52,0.0000033113112148259077,7,3,1,2,2,0.29,true,1,1,true,0.8,30,24,22,0,76.8
initiation,13969,3.52,0.0000033113112148259077,10,6,1,1,5,0.5,true,2,2,false,0.8,10,18,22,0,50.8
injections,13970,3.52,0.0000033113112148259077,10,4,1,2,3,0.3,true,2,2,false,0.8,10,18,22,0,50.8
insulted,13971,3.52,0.0000033113112148259077,8,3,1,2,2,0.25,true,3,3,false,0.8,2,24,22,0,48.8
integrating,13972,3.52,0.0000033113112148259077,11,4,1,2,2,0.18,true,2,2,false,0.8,10,18,16,0,44.8
intensely,13973,3.52,0.0000033113112148259077,9,4,1,2,2,0.22,true,2,3,false,0.79,6,18,22,0,46.79
ions,13974,3.52,0.0000033113112148259077,4,2,1,2,2,0.5,true,1,1,true,0.79,30,24,22,-6,70.79
janeiro,13975,3.52,0.0000033113112148259077,7,4,1,1,2,0.29,true,3,3,false,0.79,2,24,22,0,48.79
jeopardy,13976,3.52,0.0000033113112148259077,8,4,1,2,1,0.13,true,3,3,false,0.79,2,24,22,0,48.79
joanna,13977,3.52,0.0000033113112148259077,6,3,2,2,1,0.17,true,2,2,false,0.79,10,24,22,0,56.79
kensington,13978,3.52,0.0000033113112148259077,10,3,1,3,2,0.2,true,3,2,false,0.79,6,18,22,0,46.79
lafayette,13979,3.52,0.0000033113112148259077,9,5,2,2,1,0.11,true,3,2,false,0.79,6,18,22,0,46.79
listener,13980,3.52,0.0000033113112148259077,8,3,1,2,2,0.25,true,1,1,true,0.79,30,24,22,0,76.79
lockdown,13981,3.52,0.0000033113112148259077,8,2,1,3,3,0.38,true,2,2,false,0.79,10,24,22,0,56.79
mandarin,13982,3.52,0.0000033113112148259077,8,3,1,2,1,0.13,true,2,2,false,0.79,10,24,22,0,56.79
mast,13983,3.52,0.0000033113112148259077,4,1,1,2,0,0,true,1,1,true,0.79,30,24,22,0,76.79
matte,13984,3.52,0.0000033113112148259077,5,2,2,2,0,0,true,2,2,false,0.79,10,24,22,0,56.79
mccartney,13985,3.52,0.0000033113112148259077,9,3,2,3,0,0,true,4,4,false,0.79,-6,18,22,0,34.79
mediocre,13986,3.52,0.0000033113112148259077,8,4,1,2,2,0.25,true,2,2,false,0.79,10,24,22,0,56.79
middleton,13987,3.52,0.0000033113112148259077,9,3,2,3,3,0.33,true,2,2,false,0.79,10,18,22,0,50.79
mixes,13988,3.52,0.0000033113112148259077,5,2,1,1,1,0.2,true,2,2,false,0.79,10,24,22,0,56.79
morons,13989,3.52,0.0000033113112148259077,6,2,1,2,2,0.33,true,2,2,false,0.79,10,24,22,0,56.79
morse,13990,3.52,0.0000033113112148259077,5,2,1,2,1,0.2,true,2,2,false,0.79,10,24,22,0,56.79
mounts,13991,3.52,0.0000033113112148259077,6,2,1,3,1,0.17,true,2,2,false,0.79,10,24,22,0,56.79
nfc,13992,3.52,0.0000033113112148259077,3,0,1,3,0,0,false,2,2,false,0.79,10,10,-4,0,16.79
niagara,13993,3.52,0.0000033113112148259077,7,4,1,1,1,0.14,true,2,2,false,0.79,10,24,22,0,56.79
nicest,13994,3.52,0.0000033113112148259077,6,2,1,2,1,0.17,true,2,2,false,0.79,10,24,22,0,56.79
nicotine,13995,3.52,0.0000033113112148259077,8,4,1,1,3,0.38,true,2,2,false,0.79,10,24,22,0,56.79
nora,13996,3.52,0.0000033113112148259077,4,2,1,1,1,0.25,true,2,2,false,0.79,10,24,22,0,56.79
nordic,13997,3.52,0.0000033113112148259077,6,2,1,2,2,0.33,true,3,3,false,0.79,2,24,22,0,48.79
nos,13998,3.52,0.0000033113112148259077,3,1,1,1,1,0.33,false,1,1,true,0.79,30,10,16,0,56.79
notions,13999,3.52,0.0000033113112148259077,7,3,1,2,3,0.43,true,2,2,false,0.79,10,24,22,0,56.79
oranges,14000,3.52,0.0000033113112148259077,7,3,1,2,1,0.14,true,2,2,false,0.79,10,24,22,0,56.79
outward,14001,3.52,0.0000033113112148259077,7,3,1,2,1,0.14,true,2,2,false,0.78,10,24,22,0,56.78
overrated,14002,3.52,0.0000033113112148259077,9,4,2,2,1,0.11,true,2,2,false,0.78,10,18,22,0,50.78
packaged,14003,3.52,0.0000033113112148259077,8,3,1,2,0,0,true,2,2,false,0.78,10,24,22,0,56.78
packets,14004,3.52,0.0000033113112148259077,7,2,1,2,0,0,true,2,2,false,0.78,10,24,22,0,56.78
paige,14005,3.52,0.0000033113112148259077,5,3,1,1,1,0.2,true,2,2,false,0.78,10,24,22,0,56.78
passports,14006,3.52,0.0000033113112148259077,9,2,2,3,1,0.11,true,2,2,false,0.78,10,18,22,0,50.78
pbs,14007,3.52,0.0000033113112148259077,3,0,1,3,0,0,false,1,1,true,0.78,30,10,-4,0,36.78
peanuts,14008,3.52,0.0000033113112148259077,7,3,1,2,0,0,true,2,2,false,0.78,10,24,22,0,56.78
pep,14009,3.52,0.0000033113112148259077,3,1,1,1,0,0,false,2,1,false,0.78,14,10,16,0,40.78
piracy,14010,3.52,0.0000033113112148259077,6,3,1,1,1,0.17,true,2,2,false,0.78,10,24,22,0,56.78
